game_id,fecha,home_team,away_team,home_score,away_score,home_fg_pct,home_3p_pct,home_ft_pct,home_reb,home_ast,home_stl,home_blk,home_to,home_pf,home_pts,away_fg_pct,away_3p_pct,away_ft_pct,away_reb,away_ast,away_stl,away_blk,away_to,away_pf,away_pts,home_team_normalized,away_team_normalized,home_win,point_diff,net_rating_diff,reb_diff,ast_diff,tov_diff
401584724,2025-11-09,Rockets,Warriors,95.0,106.0,37.8,27.3,94.7,42.0,22.0,7.0,4.0,7.0,20.0,95.0,43.2,40.0,78.3,49.0,27.0,6.0,6.0,14.0,18.0,106.0,HOU,GSW,0,-11.0,-18.100000000000005,-7.0,-5.0,7.0
401584725,2025-11-09,Bucks,Hawks,110.0,127.0,45.3,36.4,80.0,39.0,22.0,10.0,3.0,23.0,22.0,110.0,50.5,40.5,81.8,46.0,32.0,15.0,2.0,17.0,17.0,127.0,MIL,ATL,0,-17.0,-9.300000000000004,-7.0,-10.0,-6.0
401584726,2025-11-09,76ers,Trail Blazers,126.0,98.0,48.8,39.3,87.5,51.0,28.0,10.0,17.0,15.0,20.0,126.0,38.3,22.6,86.4,42.0,19.0,10.0,9.0,15.0,26.0,98.0,PHI,POR,1,28.0,27.199999999999996,9.0,9.0,0.0
401584727,2025-11-09,Clippers,Spurs,123.0,83.0,51.6,38.1,61.9,48.0,23.0,15.0,5.0,16.0,16.0,123.0,37.5,33.3,75.0,37.0,21.0,9.0,6.0,25.0,23.0,83.0,LAC,SAS,1,40.0,18.900000000000006,11.0,2.0,9.0
401584728,2025-11-09,Kings,Lakers,132.0,127.0,47.1,35.4,70.8,47.0,30.0,6.0,7.0,10.0,28.0,132.0,43.9,33.3,76.5,53.0,27.0,4.0,4.0,12.0,22.0,127.0,SAC,LAL,1,5.0,5.300000000000004,-6.0,3.0,2.0
401584729,2025-11-09,Hornets,Nets,121.0,133.0,49.0,25.8,95.0,39.0,33.0,8.0,5.0,9.0,23.0,121.0,56.3,36.4,71.9,46.0,25.0,4.0,8.0,13.0,19.0,133.0,CHA,BKN,0,-12.0,-17.899999999999995,-7.0,8.0,4.0
401584730,2025-11-09,Pacers,Bulls,105.0,112.0,40.9,26.1,84.0,47.0,26.0,7.0,5.0,17.0,24.0,105.0,46.0,35.3,83.9,44.0,19.0,8.0,6.0,13.0,17.0,112.0,IND,CHI,0,-7.0,-14.299999999999997,3.0,7.0,-4.0
401584731,2025-11-09,Wizards,Celtics,107.0,126.0,44.8,30.6,69.2,40.0,26.0,12.0,4.0,15.0,13.0,107.0,50.0,35.8,71.4,51.0,31.0,11.0,6.0,17.0,21.0,126.0,WAS,BOS,0,-19.0,-10.399999999999999,-11.0,-5.0,2.0
401584732,2025-11-09,Hawks,Timberwolves,127.0,113.0,55.8,46.7,94.4,36.0,28.0,6.0,7.0,9.0,12.0,127.0,48.9,48.5,60.0,38.0,24.0,5.0,5.0,10.0,17.0,113.0,ATL,MIN,1,14.0,5.100000000000001,-2.0,4.0,1.0
401584733,2025-11-09,Raptors,Trail Blazers,91.0,99.0,40.4,13.8,73.3,47.0,19.0,10.0,4.0,11.0,17.0,91.0,44.7,31.4,80.0,51.0,20.0,6.0,7.0,14.0,19.0,99.0,TOR,POR,0,-8.0,-21.900000000000002,-4.0,-1.0,3.0
401584734,2025-11-09,Grizzlies,Mavericks,110.0,125.0,45.7,37.8,60.0,44.0,22.0,9.0,4.0,12.0,22.0,110.0,50.0,48.9,75.0,48.0,24.0,4.0,7.0,15.0,17.0,125.0,MEM,DAL,0,-15.0,-15.399999999999999,-4.0,-2.0,3.0
401584735,2025-11-09,Bucks,Heat,122.0,114.0,50.6,32.4,73.3,43.0,24.0,8.0,5.0,14.0,23.0,122.0,47.7,38.2,95.0,40.0,27.0,7.0,2.0,14.0,20.0,114.0,MIL,MIA,1,8.0,-2.9000000000000057,3.0,-3.0,0.0
401584736,2025-11-09,Pelicans,Warriors,102.0,130.0,40.9,25.6,61.5,39.0,23.0,8.0,3.0,11.0,18.0,102.0,52.0,36.6,65.0,64.0,28.0,6.0,7.0,14.0,21.0,130.0,NOP,GSW,0,-28.0,-22.1,-25.0,-5.0,3.0
401584737,2025-11-09,Thunder,Pistons,124.0,112.0,53.0,44.8,82.1,44.0,21.0,9.0,10.0,15.0,19.0,124.0,42.9,53.6,79.2,41.0,31.0,6.0,5.0,16.0,25.0,112.0,OKC,DET,1,12.0,1.2999999999999972,3.0,-10.0,1.0
401584738,2025-11-09,Nuggets,Jazz,110.0,102.0,56.0,32.1,41.2,43.0,32.0,4.0,8.0,12.0,14.0,110.0,42.9,29.7,46.7,51.0,30.0,6.0,2.0,12.0,21.0,102.0,DEN,UTA,1,8.0,15.500000000000004,-8.0,2.0,0.0
401584739,2025-11-09,Lakers,Magic,106.0,103.0,53.2,29.6,77.8,40.0,28.0,7.0,10.0,16.0,17.0,106.0,40.0,40.0,72.2,44.0,28.0,10.0,3.0,11.0,22.0,103.0,LAL,ORL,1,3.0,2.8000000000000043,-4.0,0.0,-5.0
401584740,2025-11-09,Cavaliers,Knicks,91.0,109.0,39.1,26.3,75.0,46.0,19.0,6.0,6.0,15.0,19.0,91.0,44.2,38.2,80.0,48.0,18.0,9.0,1.0,14.0,17.0,109.0,CLE,NYK,0,-18.0,-17.000000000000004,-2.0,1.0,-1.0
401584741,2025-11-09,Suns,Spurs,114.0,115.0,50.6,46.2,80.0,43.0,29.0,8.0,7.0,19.0,18.0,114.0,46.7,37.8,75.0,37.0,25.0,10.0,9.0,12.0,17.0,115.0,PHX,SAS,0,-1.0,12.300000000000004,6.0,4.0,-7.0
401584742,2025-11-09,Clippers,Magic,118.0,102.0,49.4,45.2,69.6,44.0,29.0,10.0,4.0,16.0,26.0,118.0,46.9,23.3,57.6,40.0,23.0,9.0,3.0,16.0,24.0,102.0,LAC,ORL,1,16.0,24.400000000000002,4.0,6.0,0.0
401584743,2025-11-09,Pistons,Trail Blazers,101.0,110.0,44.4,37.9,90.9,38.0,24.0,12.0,4.0,18.0,31.0,101.0,46.9,35.0,81.8,44.0,23.0,10.0,7.0,17.0,15.0,110.0,DET,POR,0,-9.0,0.3999999999999986,-6.0,1.0,-1.0
401584744,2025-11-09,Raptors,Bucks,130.0,111.0,56.0,39.5,92.9,50.0,35.0,7.0,6.0,16.0,25.0,130.0,46.1,38.2,73.7,29.0,19.0,9.0,2.0,12.0,17.0,111.0,TOR,MIL,1,19.0,11.199999999999996,21.0,16.0,-4.0
401584745,2025-11-09,Hawks,Wizards,130.0,121.0,50.0,28.1,90.6,57.0,26.0,8.0,3.0,20.0,16.0,130.0,50.5,25.0,64.3,35.0,32.0,14.0,3.0,11.0,25.0,121.0,ATL,WAS,1,9.0,2.6000000000000014,22.0,-6.0,-9.0
401584746,2025-11-09,Celtics,Pacers,155.0,104.0,56.8,57.1,96.4,57.0,27.0,5.0,2.0,11.0,19.0,155.0,45.5,13.5,58.3,31.0,26.0,6.0,6.0,9.0,20.0,104.0,BOS,IND,1,51.0,54.9,26.0,1.0,-2.0
401584747,2025-11-09,Heat,Nets,105.0,109.0,42.9,34.2,77.8,46.0,22.0,10.0,5.0,16.0,20.0,105.0,45.1,44.4,73.1,47.0,27.0,11.0,4.0,18.0,18.0,109.0,MIA,BKN,0,-4.0,-12.399999999999999,-1.0,-5.0,2.0
401584748,2025-11-09,Cavaliers,Knicks,91.0,109.0,34.8,16.7,66.7,50.0,18.0,10.0,3.0,13.0,16.0,89.0,43.2,37.5,95.0,46.0,22.0,7.0,5.0,18.0,27.0,95.0,CLE,NYK,0,-18.0,-29.200000000000006,4.0,-4.0,5.0
401584749,2025-11-09,Thunder,Pelicans,106.0,110.0,43.2,20.6,92.0,49.0,23.0,6.0,5.0,14.0,24.0,106.0,39.2,31.0,58.6,58.0,23.0,8.0,5.0,10.0,20.0,110.0,OKC,NOP,0,-4.0,-6.399999999999999,-9.0,0.0,-4.0
401584750,2025-11-09,Rockets,Hornets,128.0,119.0,52.4,56.8,82.6,38.0,35.0,10.0,2.0,17.0,22.0,128.0,50.0,40.7,72.0,44.0,21.0,9.0,8.0,16.0,19.0,119.0,HOU,CHA,1,9.0,18.499999999999993,-6.0,14.0,-1.0
401584751,2025-11-09,Timberwolves,Nuggets,110.0,89.0,45.8,38.1,96.3,47.0,20.0,9.0,5.0,13.0,15.0,110.0,39.6,18.2,70.0,43.0,23.0,6.0,10.0,15.0,22.0,89.0,MIN,DEN,1,21.0,26.099999999999998,4.0,-3.0,2.0
401584752,2025-11-09,Mavericks,Bulls,114.0,105.0,45.7,41.7,71.4,45.0,23.0,7.0,2.0,13.0,11.0,114.0,47.2,33.3,90.9,43.0,19.0,10.0,3.0,13.0,23.0,105.0,DAL,CHI,1,9.0,6.900000000000006,2.0,4.0,0.0
401584753,2025-11-09,Jazz,Grizzlies,133.0,109.0,54.0,51.2,70.8,50.0,35.0,7.0,3.0,21.0,22.0,133.0,36.5,25.9,78.1,42.0,25.0,12.0,7.0,15.0,22.0,109.0,UTA,MEM,1,24.0,42.800000000000004,8.0,10.0,-6.0
401584754,2025-11-09,Kings,Warriors,114.0,122.0,48.1,35.5,86.7,36.0,32.0,5.0,6.0,17.0,17.0,102.0,40.9,31.4,78.3,48.0,24.0,8.0,4.0,12.0,17.0,101.0,SAC,GSW,0,-8.0,11.300000000000004,-12.0,8.0,-5.0
401584755,2025-11-09,Lakers,Clippers,130.0,125.0,51.1,34.4,75.0,51.0,28.0,10.0,9.0,14.0,24.0,130.0,47.5,41.2,63.0,46.0,22.0,12.0,1.0,13.0,31.0,125.0,LAL,LAC,1,5.0,-3.200000000000003,5.0,6.0,-1.0
401584756,2025-11-09,Raptors,76ers,107.0,114.0,45.7,36.0,84.0,46.0,21.0,12.0,3.0,14.0,19.0,114.0,48.1,35.7,68.4,41.0,30.0,4.0,3.0,19.0,20.0,99.0,TOR,PHI,0,-7.0,-2.1000000000000014,5.0,-9.0,5.0
401584757,2025-11-09,Pelicans,Pistons,125.0,116.0,48.8,43.8,94.3,36.0,27.0,5.0,7.0,12.0,18.0,125.0,43.6,34.2,80.8,48.0,30.0,4.0,5.0,16.0,31.0,116.0,NOP,DET,1,9.0,14.79999999999999,-12.0,-3.0,4.0
401584758,2025-11-09,Jazz,Magic,113.0,115.0,46.1,36.4,73.1,48.0,27.0,9.0,7.0,20.0,27.0,113.0,45.9,34.5,75.0,43.0,27.0,17.0,9.0,17.0,25.0,115.0,UTA,ORL,0,-2.0,2.1000000000000014,5.0,0.0,-3.0
401584759,2025-11-09,Suns,Spurs,114.0,115.0,53.8,50.0,73.1,34.0,26.0,5.0,4.0,14.0,15.0,121.0,52.0,48.6,92.3,41.0,37.0,7.0,5.0,8.0,21.0,132.0,PHX,SAS,0,-1.0,3.1999999999999957,-7.0,-11.0,-6.0
401584760,2025-11-09,76ers,Suns,112.0,100.0,47.8,36.7,83.3,51.0,24.0,5.0,6.0,17.0,24.0,112.0,36.0,25.7,81.8,42.0,22.0,11.0,12.0,10.0,11.0,100.0,PHI,PHX,1,12.0,22.8,9.0,2.0,-7.0
401584761,2025-11-09,Pacers,Hornets,124.0,125.0,48.4,48.9,75.0,36.0,31.0,7.0,5.0,14.0,18.0,124.0,53.4,40.0,100.0,41.0,23.0,5.0,10.0,13.0,20.0,125.0,IND,CHA,0,-1.0,3.8999999999999986,-5.0,8.0,-1.0
401584762,2025-11-09,Lakers,Magic,106.0,103.0,45.5,36.4,84.2,51.0,29.0,6.0,9.0,15.0,18.0,120.0,44.0,26.7,90.5,40.0,17.0,6.0,10.0,17.0,21.0,101.0,LAL,ORL,1,3.0,11.2,11.0,12.0,2.0
401584763,2025-11-09,Pelicans,Hawks,105.0,123.0,47.6,25.8,81.0,35.0,24.0,9.0,7.0,9.0,15.0,105.0,48.4,34.1,79.2,52.0,28.0,4.0,6.0,11.0,16.0,123.0,NOP,ATL,0,-18.0,-9.099999999999998,-17.0,-4.0,2.0
401584764,2025-11-09,Nets,Celtics,114.0,124.0,43.0,32.7,64.7,42.0,22.0,4.0,5.0,5.0,21.0,114.0,47.8,33.3,85.2,50.0,22.0,4.0,6.0,11.0,17.0,124.0,BKN,BOS,0,-10.0,-5.3999999999999915,-8.0,0.0,6.0
401584765,2025-11-09,Rockets,Kings,107.0,89.0,46.0,36.1,70.0,53.0,28.0,4.0,3.0,11.0,18.0,107.0,38.1,26.8,73.7,43.0,20.0,5.0,6.0,11.0,19.0,89.0,HOU,SAC,1,18.0,17.2,10.0,8.0,0.0
401584766,2025-11-09,Timberwolves,Jazz,123.0,95.0,55.6,37.5,77.4,43.0,25.0,10.0,11.0,10.0,23.0,123.0,38.5,27.9,76.5,39.0,20.0,3.0,7.0,18.0,20.0,95.0,MIN,UTA,1,28.0,26.700000000000003,4.0,5.0,8.0
401584767,2025-11-09,Nuggets,Bulls,123.0,101.0,51.9,44.4,76.7,49.0,31.0,10.0,4.0,11.0,18.0,123.0,45.3,26.9,69.6,37.0,28.0,7.0,3.0,11.0,19.0,101.0,DEN,CHI,1,22.0,24.1,12.0,3.0,0.0
401584768,2025-11-09,Pistons,Suns,106.0,120.0,49.4,34.8,85.7,33.0,25.0,7.0,6.0,16.0,23.0,106.0,50.0,38.1,89.7,43.0,29.0,8.0,10.0,18.0,13.0,120.0,DET,PHX,0,-14.0,-3.9000000000000057,-10.0,-4.0,2.0
401584769,2025-11-09,Spurs,Raptors,116.0,123.0,50.0,31.3,76.9,46.0,30.0,7.0,7.0,17.0,21.0,116.0,45.4,39.6,61.5,47.0,29.0,12.0,6.0,14.0,15.0,123.0,SAS,TOR,0,-7.0,-3.6999999999999993,-1.0,1.0,-3.0
401584770,2025-11-09,Cavaliers,Warriors,115.0,104.0,49.4,29.7,78.6,54.0,26.0,8.0,2.0,18.0,21.0,115.0,36.2,39.0,66.7,44.0,26.0,10.0,4.0,13.0,18.0,104.0,CLE,GSW,1,11.0,3.899999999999995,10.0,0.0,-5.0
401584771,2025-11-09,Mavericks,Hornets,124.0,118.0,47.3,33.3,75.0,47.0,31.0,3.0,6.0,10.0,19.0,124.0,49.5,26.7,57.1,43.0,30.0,5.0,2.0,8.0,25.0,118.0,DAL,CHA,1,6.0,4.399999999999995,4.0,1.0,-2.0
401584772,2025-11-09,Trail Blazers,Grizzlies,115.0,113.0,38.9,31.1,80.0,47.0,23.0,11.0,5.0,14.0,21.0,100.0,50.6,40.6,69.2,49.0,27.0,6.0,7.0,16.0,18.0,112.0,POR,MEM,1,2.0,-21.200000000000003,-2.0,-4.0,2.0
401584773,2025-11-09,Pistons,Warriors,109.0,120.0,47.5,43.3,95.2,39.0,23.0,8.0,2.0,14.0,20.0,109.0,47.4,29.3,76.2,44.0,26.0,8.0,4.0,11.0,14.0,120.0,DET,GSW,0,-11.0,14.099999999999998,-5.0,-3.0,-3.0
401584774,2025-11-09,Pacers,Spurs,152.0,111.0,57.9,52.6,95.7,49.0,38.0,7.0,4.0,14.0,24.0,152.0,42.6,30.8,76.7,36.0,26.0,7.0,5.0,11.0,15.0,111.0,IND,SAS,1,41.0,37.099999999999994,13.0,12.0,-3.0
401584775,2025-11-09,Magic,Mavericks,102.0,117.0,47.1,29.6,77.8,38.0,27.0,6.0,4.0,20.0,24.0,102.0,50.0,37.5,71.4,31.0,21.0,9.0,6.0,14.0,20.0,117.0,ORL,DAL,0,-15.0,-10.799999999999997,7.0,6.0,-6.0
401584776,2025-11-09,76ers,Wizards,146.0,128.0,56.0,38.7,88.9,45.0,37.0,12.0,7.0,15.0,15.0,146.0,51.0,41.2,80.0,38.0,31.0,6.0,10.0,19.0,26.0,128.0,PHI,WAS,1,18.0,2.5,7.0,6.0,4.0
401584777,2025-11-09,Nets,Bucks,125.0,129.0,48.5,35.6,84.6,46.0,22.0,2.0,4.0,8.0,16.0,125.0,47.9,33.3,87.5,48.0,26.0,6.0,2.0,10.0,13.0,129.0,BKN,MIL,0,-4.0,2.9000000000000057,-2.0,-4.0,2.0
401584778,2025-11-09,Heat,Lakers,108.0,107.0,46.6,32.4,87.5,44.0,30.0,11.0,4.0,17.0,14.0,108.0,54.3,30.8,78.6,38.0,28.0,6.0,5.0,17.0,17.0,107.0,MIA,LAL,1,1.0,-6.099999999999998,6.0,2.0,0.0
401584779,2025-11-09,Knicks,Clippers,111.0,97.0,46.6,38.7,94.4,48.0,28.0,13.0,1.0,19.0,13.0,111.0,49.3,34.4,87.5,31.0,21.0,8.0,3.0,22.0,15.0,97.0,NYK,LAC,1,14.0,1.6000000000000085,17.0,7.0,3.0
401584780,2025-11-09,Bulls,Jazz,130.0,113.0,51.6,52.9,84.2,36.0,26.0,12.0,3.0,8.0,18.0,130.0,47.7,37.2,88.2,52.0,32.0,1.0,7.0,22.0,20.0,113.0,CHI,UTA,1,17.0,19.599999999999994,-16.0,-6.0,14.0
401584781,2025-11-09,Rockets,Kings,107.0,89.0,57.3,48.4,77.8,39.0,28.0,8.0,4.0,10.0,19.0,122.0,44.4,35.0,55.0,34.0,22.0,5.0,2.0,13.0,22.0,97.0,HOU,SAC,1,18.0,26.299999999999997,5.0,6.0,3.0
401584782,2025-11-09,Timberwolves,Celtics,114.0,109.0,51.8,35.1,52.0,45.0,26.0,7.0,5.0,23.0,26.0,114.0,39.1,28.2,76.5,45.0,20.0,13.0,2.0,16.0,26.0,109.0,MIN,BOS,1,5.0,19.599999999999998,0.0,6.0,-7.0
401584783,2025-11-09,Thunder,Hawks,126.0,117.0,47.9,40.0,95.7,49.0,27.0,7.0,7.0,13.0,22.0,126.0,37.3,33.3,84.4,59.0,27.0,8.0,3.0,15.0,16.0,117.0,OKC,ATL,1,9.0,17.300000000000004,-10.0,0.0,2.0
401584784,2025-11-09,Nuggets,Pelicans,134.0,116.0,53.7,38.5,73.9,45.0,37.0,6.0,5.0,9.0,16.0,134.0,50.0,43.3,86.7,38.0,24.0,6.0,2.0,13.0,18.0,116.0,DEN,NOP,1,18.0,-1.0999999999999943,7.0,13.0,4.0
401584785,2025-11-09,Hornets,Wizards,116.0,132.0,51.9,32.0,74.3,47.0,17.0,8.0,5.0,20.0,22.0,116.0,48.5,41.9,80.0,40.0,26.0,10.0,6.0,10.0,26.0,132.0,CHA,WAS,0,-16.0,-6.5,7.0,-9.0,-10.0
401584786,2025-11-09,Pacers,Jazz,134.0,118.0,51.5,31.7,85.0,46.0,26.0,14.0,7.0,11.0,15.0,134.0,46.9,40.7,94.4,47.0,26.0,3.0,5.0,21.0,17.0,118.0,IND,UTA,1,16.0,-4.400000000000002,-1.0,0.0,10.0
401584787,2025-11-09,76ers,Celtics,106.0,103.0,44.2,26.5,86.7,56.0,20.0,7.0,7.0,12.0,16.0,106.0,39.6,31.9,84.2,43.0,28.0,8.0,6.0,12.0,13.0,103.0,PHI,BOS,1,3.0,-0.7999999999999972,13.0,-8.0,0.0
401584788,2025-11-09,Nets,Clippers,100.0,93.0,40.2,36.6,84.6,49.0,22.0,10.0,10.0,14.0,14.0,100.0,39.6,22.2,100.0,51.0,22.0,10.0,8.0,15.0,15.0,93.0,BKN,LAC,1,7.0,15.000000000000004,-2.0,0.0,1.0
401584789,2025-11-09,Knicks,Spurs,126.0,105.0,46.0,45.2,68.2,47.0,28.0,7.0,0.0,3.0,14.0,126.0,48.9,26.5,61.5,46.0,31.0,2.0,7.0,13.0,22.0,105.0,NYK,SAS,1,21.0,15.800000000000004,1.0,-3.0,10.0
401584790,2025-11-09,Bulls,Suns,115.0,116.0,43.8,42.4,73.9,39.0,30.0,12.0,7.0,14.0,22.0,115.0,42.2,39.6,84.0,54.0,32.0,7.0,10.0,21.0,20.0,116.0,CHI,PHX,0,-1.0,4.3999999999999915,-15.0,-2.0,7.0
401584791,2025-11-09,Rockets,Lakers,128.0,94.0,54.8,42.4,63.2,57.0,26.0,4.0,4.0,11.0,23.0,128.0,42.4,28.0,62.5,34.0,20.0,7.0,6.0,9.0,18.0,94.0,HOU,LAL,1,34.0,26.799999999999997,23.0,6.0,-2.0
401584792,2025-11-09,Grizzlies,Heat,102.0,108.0,38.9,29.7,75.0,38.0,20.0,10.0,4.0,13.0,27.0,102.0,45.5,39.3,84.4,44.0,22.0,9.0,8.0,19.0,24.0,108.0,MEM,MIA,0,-6.0,-16.2,-6.0,-2.0,6.0
401584793,2025-11-09,Bucks,Pistons,120.0,118.0,45.6,29.7,84.4,36.0,19.0,8.0,7.0,10.0,18.0,120.0,49.0,24.1,93.8,53.0,28.0,2.0,5.0,17.0,24.0,118.0,MIL,DET,1,2.0,2.1999999999999993,-17.0,-9.0,7.0
401584794,2025-11-09,Timberwolves,Pelicans,122.0,101.0,54.9,40.5,70.8,48.0,30.0,9.0,7.0,16.0,23.0,122.0,38.7,28.6,95.5,40.0,23.0,6.0,1.0,17.0,23.0,101.0,MIN,NOP,1,21.0,28.099999999999994,8.0,7.0,1.0
401584795,2025-11-09,Cavaliers,Thunder,105.0,108.0,51.2,42.9,93.3,41.0,23.0,10.0,8.0,14.0,27.0,128.0,50.6,31.0,73.0,41.0,26.0,9.0,5.0,18.0,24.0,120.0,CLE,OKC,0,-3.0,12.5,0.0,-3.0,4.0
401584796,2025-11-09,Mavericks,Raptors,116.0,127.0,47.6,41.5,61.3,38.0,25.0,4.0,6.0,15.0,21.0,116.0,49.5,30.6,66.7,50.0,27.0,10.0,4.0,11.0,25.0,127.0,DAL,TOR,0,-11.0,9.0,-12.0,-2.0,-4.0
401584797,2025-11-09,Nuggets,Warriors,108.0,105.0,44.6,31.4,68.2,45.0,24.0,7.0,4.0,6.0,20.0,108.0,43.0,31.4,76.9,49.0,21.0,5.0,0.0,9.0,20.0,105.0,DEN,GSW,1,3.0,1.6000000000000014,-4.0,3.0,3.0
401584798,2025-11-09,Kings,Trail Blazers,121.0,118.0,46.1,29.7,73.7,50.0,32.0,11.0,6.0,21.0,24.0,121.0,50.6,36.4,75.9,36.0,26.0,10.0,5.0,18.0,29.0,118.0,SAC,POR,1,3.0,-11.2,14.0,6.0,-3.0
401584799,2025-11-09,Pacers,Bucks,126.0,124.0,47.8,41.7,90.0,40.0,27.0,6.0,6.0,11.0,25.0,126.0,52.9,33.3,88.5,41.0,23.0,6.0,5.0,14.0,19.0,124.0,IND,MIL,1,2.0,3.3000000000000043,-1.0,4.0,3.0
401584800,2025-11-09,Magic,Hawks,119.0,120.0,46.7,37.0,71.4,47.0,19.0,12.0,6.0,19.0,24.0,119.0,48.2,38.5,76.7,36.0,22.0,13.0,7.0,17.0,25.0,120.0,ORL,ATL,0,-1.0,-3.0,11.0,-3.0,-2.0
401584801,2025-11-09,Magic,Bucks,112.0,97.0,42.9,38.5,85.7,43.0,24.0,9.0,2.0,13.0,17.0,112.0,49.4,31.0,48.0,36.0,25.0,9.0,6.0,19.0,24.0,97.0,ORL,MIL,1,15.0,1.0,7.0,-1.0,6.0
401584802,2025-11-09,Celtics,Raptors,117.0,94.0,54.7,34.1,61.5,46.0,30.0,1.0,4.0,12.0,14.0,117.0,38.5,27.0,87.5,37.0,25.0,8.0,1.0,8.0,14.0,94.0,BOS,TOR,1,23.0,23.300000000000004,9.0,5.0,-4.0
401584803,2025-11-09,Hawks,Heat,109.0,117.0,43.7,39.1,83.3,48.0,23.0,6.0,6.0,21.0,19.0,109.0,48.8,31.6,92.0,39.0,23.0,10.0,4.0,15.0,14.0,117.0,ATL,MIA,0,-8.0,2.4000000000000057,9.0,0.0,-6.0
401584804,2025-11-09,Cavaliers,Warriors,115.0,104.0,41.1,34.2,76.7,55.0,26.0,5.0,3.0,20.0,29.0,110.0,43.0,36.7,76.7,45.0,23.0,13.0,3.0,10.0,24.0,118.0,CLE,GSW,1,11.0,-4.399999999999999,10.0,3.0,-10.0
401584805,2025-11-09,Knicks,Hornets,129.0,107.0,54.0,41.7,66.7,40.0,25.0,8.0,4.0,9.0,18.0,129.0,46.8,34.3,63.6,36.0,21.0,5.0,4.0,12.0,25.0,107.0,NYK,CHA,1,22.0,14.600000000000009,4.0,4.0,3.0
401584806,2025-11-09,Nets,Wizards,102.0,94.0,37.8,24.5,80.0,66.0,22.0,6.0,6.0,18.0,18.0,102.0,37.5,24.4,72.0,42.0,20.0,14.0,3.0,12.0,15.0,94.0,BKN,WAS,1,8.0,0.3999999999999986,24.0,2.0,-6.0
401584807,2025-11-09,Clippers,Grizzlies,101.0,105.0,43.5,35.3,65.2,41.0,26.0,9.0,3.0,14.0,23.0,101.0,42.0,31.7,75.0,41.0,25.0,7.0,6.0,16.0,23.0,105.0,LAC,MEM,0,-4.0,5.099999999999998,0.0,1.0,2.0
401584808,2025-11-09,76ers,Pacers,137.0,126.0,50.5,42.4,85.0,54.0,28.0,5.0,7.0,11.0,15.0,137.0,52.2,41.0,84.2,32.0,31.0,8.0,9.0,10.0,14.0,126.0,PHI,IND,1,11.0,-0.30000000000000426,22.0,-3.0,-1.0
401584809,2025-11-09,Pistons,Bulls,118.0,102.0,48.4,36.7,80.0,40.0,22.0,12.0,6.0,6.0,21.0,119.0,43.2,34.4,80.8,49.0,26.0,4.0,6.0,16.0,19.0,108.0,DET,CHI,1,16.0,7.5,-9.0,-4.0,10.0
401584810,2025-11-09,Rockets,Nuggets,107.0,104.0,42.5,31.3,79.3,45.0,20.0,7.0,4.0,9.0,16.0,107.0,46.2,28.1,78.6,49.0,24.0,3.0,5.0,11.0,20.0,104.0,HOU,DEN,1,3.0,-0.5000000000000036,-4.0,-4.0,2.0
401584811,2025-11-09,Pelicans,Mavericks,124.0,136.0,51.1,47.2,59.1,54.0,31.0,2.0,3.0,18.0,20.0,124.0,49.0,37.7,76.2,42.0,29.0,7.0,6.0,6.0,19.0,136.0,NOP,DAL,0,-12.0,11.600000000000001,12.0,2.0,-12.0
401584812,2025-11-09,Spurs,Heat,113.0,118.0,46.2,43.2,83.3,50.0,35.0,3.0,6.0,17.0,21.0,113.0,43.8,38.7,93.3,41.0,26.0,7.0,3.0,4.0,12.0,118.0,SAS,MIA,0,-5.0,6.900000000000006,9.0,9.0,-13.0
401584813,2025-11-09,Suns,Thunder,99.0,111.0,38.6,31.0,83.9,51.0,20.0,4.0,7.0,17.0,19.0,99.0,48.8,37.0,84.0,33.0,23.0,9.0,8.0,7.0,21.0,111.0,PHX,OKC,0,-12.0,-16.199999999999996,18.0,-3.0,-10.0
401584814,2025-11-09,Warriors,Timberwolves,110.0,116.0,38.5,27.9,85.7,51.0,24.0,9.0,0.0,14.0,28.0,110.0,52.4,33.3,70.0,47.0,27.0,8.0,6.0,14.0,19.0,116.0,GSW,MIN,0,-6.0,-19.299999999999997,4.0,-3.0,0.0
401584815,2025-11-09,Lakers,Trail Blazers,116.0,110.0,48.8,21.1,81.1,41.0,27.0,8.0,4.0,9.0,11.0,116.0,50.0,35.1,77.8,38.0,29.0,2.0,8.0,15.0,25.0,110.0,LAL,POR,1,6.0,-15.200000000000003,3.0,-2.0,6.0
401584816,2025-11-09,Knicks,Celtics,104.0,108.0,50.6,44.2,93.8,37.0,27.0,3.0,3.0,11.0,22.0,114.0,41.8,42.9,70.8,37.0,17.0,5.0,2.0,8.0,16.0,98.0,NYK,BOS,0,-4.0,10.100000000000009,0.0,10.0,-3.0
401584817,2025-11-09,Raptors,Wizards,111.0,107.0,50.0,20.0,68.0,48.0,28.0,11.0,4.0,16.0,13.0,111.0,51.2,46.2,75.0,38.0,32.0,11.0,5.0,22.0,22.0,107.0,TOR,WAS,1,4.0,-27.400000000000006,10.0,-4.0,6.0
401584818,2025-11-09,Bucks,Bulls,118.0,109.0,47.2,31.9,70.4,53.0,23.0,3.0,5.0,15.0,23.0,118.0,38.0,33.3,90.5,47.0,24.0,9.0,7.0,6.0,25.0,109.0,MIL,CHI,1,9.0,7.800000000000004,6.0,-1.0,-9.0
